ID,Артикул,Производитель,Название,Ед. Изм.,Кол-во,Кол. Вн. склады,Цена
210941,te00125370,Texenergo,Пост кнопочный ПКТ-40 IP54,шт,1,410.0,290.48
210633,TAM110C080-1,Texenergo,Выключатель автоматический ВА47-100 1п 80А С,шт,8,142.0,398.75
211142,PKL11,Texenergo,"Приставка контактная ПКЛ 11М 04 Исполнение ""Б"" 1з+1р Теxenergo",шт,16,1507.0,110.48
210229,DB-80,Texenergo,Распределительный блок РБ-80 1П 80А,шт,20,263.0,210.98
209734,NSHV5001520,Texenergo,Наконечник штыревой втулочный изолированный НШвИ 50-20 (100 шт.),шт,6,10.0,843.66
139802,ET557053,Электротехник,Ящик управления Я 5111 2774,шт,1,,7026.31
358179,Argos5906,Электротехник,ИПС39-350Т IP20 офис 0210,шт,3,,1200.0
72315,72315,КВТ,Муфта заливная соединитеьная 4КВНТп МКС-1,шт,5,,2092.15
130689,58127,КВТ,ЗАН-1500 (КВТ) Зажим анкерный для изолированной несущей нейтрали,шт,4,,911.61
77765,77765,КВТ,Наконечник болтовой 2НБ-70/120 (КВТ),шт,8,,169.1
340782,80036,КВТ,МG-25 (Fortisflex) Нейлоновые герметичные кабельные вводы с метрической резьбой,шт,50,461.0,91.87
335898,61641,КВТ,У733М (КВТ) Сжим ответвительный для кабелей сечением 16-35/1.5-10,шт,60,5556.0,46.37
350378,404031,Legrand,Выключатель автоматический однополюсный TX3 6000 32A C 6кА Legrand,шт,1,,354.86
350057,404042,Legrand,Выключатель автоматический двухполюсный TX3 6000 16А C 6кА Legrand,шт,6,,649.64
346637,782245,Legrand,Quteo Сл. кость Розетка TV Legrand,шт,7,,340.32
358837,25069DEK,DEKraft,Выкл. кноп. ABLFP 22 мм LED зел. 24В AC/DC ВK-22 DEKraft,шт,9,31.0,559.8
360427,12283DEK,DEKraft,Авт. выкл. 2Р 4А х-ка C ВА-103 6кА DEKraft,шт,2,116.0,985.8
361248,25038DEK,DEKraft,Выкл. кноп. грибок с фикс. AE 22 мм 1НО+1НЗ Цвет:К DEKraft,шт,8,249.0,496.2
363472,ELC0100147474,Элкомкабель,Провод ПВС 2 х 6,м,46,,150.0
362184,ELC0100186759,Элкомкабель,"Провод РПШ 7х2,5 -0,38",м,480,591.0,429.62
66567,ELC0100054637,Элкомкабель,"Кабель ВВГнг(А)-FRLS 3 х 1,5 660 В",м,612,67420.0,83.14
66568,ELC0100132875,Элкомкабель,"Кабель ВВГнг(А)-FRLS 3 х 2,5 660 В",м,816,33766.0,120.88
31839,ELC0100113468,Элкомкабель,"Провод ПуГВ / ПВ 3 2,5 синий",м,150,480.0,31.83
50207,ELC0100210750,Элкомкабель,Кабель ВВГнг-LS 3 х 6 - 660 В,м,20,11169.0,224.68
31166,ELC0100189733,Элкомкабель,"Кабель КПСЭнг(А)-FRLS 1 х2х 0,50",м,10,14400.0,22.59
21097,ELC0100170933,Элкомкабель,"Кабель КПСВВнг(А)-LS 1 х2х 0,75",м,20,150.0,25.28
21098,ELC0100132749,Элкомкабель,"Кабель КПСВЭВнг(А)-LS 1 х2х 0,75",м,120,100.0,28.8
9977,ELC0100196005,Элкомкабель,Кабель ВВГнг-LS 4 х 4 660 В,м,100,8521.0,205.18
9974,ELC0100197187,Элкомкабель,"Кабель ВВГнг-LS 4 х 2,5 660 В",м,50,42539.0,131.23
9986,ELC0100217436,Элкомкабель,"Кабель ВВГнг-LS 5 х 1,5 660 В",м,50,56452.0,105.9
33831,ELC0100013755,Элкомкабель,Провод СИП-4 2х 16,м,680,23172.0,52.55
8759,ELC0100169484,Элкомкабель,"Кабель ВВГнг-LS 3 х 2,5 660В",м,580,116018.0,98.84
9948,ELC0100006965,Элкомкабель,"Кабель ВВГнг-LS 2 х 2,5 660 В",м,40,12090.0,73.86
22360,ELC0100226417,Элкомкабель,"Кабель КПСВВнг(А)-LS 2 х2х 0,75",м,50,7200.0,48.48
9945,ELC0100079635,Элкомкабель,"Кабель ВВГнг(А)-LS 2 х 1,5 660 В",м,100,26893.0,49.31
66433,ELC0100182829,Элкомкабель,"Кабель МКШнг(А)-LS 2 х 0,75",м,38,33921.0,33.37
58999,ELC0100054206,Элкомкабель,"Кабель МКШнг(А)-LS 3 х 0,75",м,157,42416.0,47.14
57060,ELC0100195574,Элкомкабель,"Кабель МКЭШвнг(А)-LS 2х2х0,5",м,25,27114.0,77.08
2478,ELC0100175266,Элкомкабель,Провод ПВС 3 х 4,м,10,318.0,162.41
2477,ELC0100190840,Элкомкабель,"Провод ПВС 3 х 2,5",м,480,19022.0,102.11
2422,ELC0100206505,Элкомкабель,Провод ПуГВ / ПВ 3 16 ж/з,м,120,9281.0,192.9
2434,ELC0100198488,Элкомкабель,Провод ПуГВ / ПВ 3 35 ж/з,м,100,958.0,407.38
2398,ELC0100165686,Элкомкабель,"Провод ПуГВ / ПВ 3 2,5 ж/з",м,760,1285.0,31.83
2403,ELC0100203794,Элкомкабель,Провод ПуГВ / ПВ 3 4 белый,м,400,6835.0,49.51
2409,ELC0100080197,Элкомкабель,Провод ПуГВ / ПВ 3 6 белый,м,812,7894.0,73.53
2415,ELC0100054386,Элкомкабель,Провод ПуГВ / ПВ 3 10 белый,м,37,7398.0,123.14
2397,ELC0100226911,Элкомкабель,"Провод ПуГВ / ПВ 3 2,5 белый",м,2950,13051.0,31.83
2401,ELC0100214158,Элкомкабель,"Провод ПуГВ / ПВ 3 2,5 черный",м,3975,3410.0,31.83
2060,ELC0100006645,Элкомкабель,"Кабель КСПВ 4х 0,5",м,200,28324.0,13.94
2183,ELC0100121461,Элкомкабель,"Кабель МКШ 2 х 0,5",м,41,95.0,20.76
2204,ELC0100191322,Элкомкабель,"Кабель МКЭШ 3 х 0,5",м,21,49559.0,51.01
2210,ELC0100121776,Элкомкабель,"Кабель МКЭШ 7 х 0,5",м,270,8270.0,102.46
2182,ELC0100056491,Элкомкабель,"Кабель МКШ 2 х 0,35",м,200,3711.0,18.37
2188,ELC0100202371,Элкомкабель,"Кабель МКШ 5 х 0,35",м,100,2794.0,39.53
2202,ELC0100212677,Элкомкабель,"Кабель МКЭШ 2 х 0,75",м,45,52501.0,52.75
2206,ELC0100144065,Элкомкабель,"Кабель МКЭШ 5 х 0,35",м,54,2786.0,64.45
2211,ELC0100170886,Элкомкабель,"Кабель МКЭШ 7 х 0,75",м,280,16451.0,134.43
2217,ELC0100205814,Элкомкабель,"Кабель МКЭШ 14 х 0,75",м,20,7228.0,252.24
2301,ELC0100125198,Элкомкабель,"Провод ПуВ / ПВ 1 2,5 ж/з",м,25,4000.0,30.06
2187,ELC0100121102,Элкомкабель,"Кабель МКШ 3 х 0,75 660 В",м,1290,26699.0,40.39
2283,ELC0100000689,Элкомкабель,"Провод ПуВ / ПВ 1 0,75 ж/з",м,2100,,9.0
2291,ELC0100189606,Элкомкабель,"Провод ПуВ / ПВ 1 1,0 красный",м,300,,11.6
2303,ELC0100212382,Элкомкабель,"Провод ПуВ / ПВ 1 2,5 красный",м,200,,25.47
4753,ELC0100056035,Элкомкабель,Провод ПВС 5х4,м,60,2102.0,260.53
4745,ELC0100131670,Элкомкабель,Провод ПВС 4 х 4,м,36,945.0,209.34
624,ELC0000508970,Элкомкабель,Кабель КГ 5 х 10,м,10,,612.18
4742,ELC0100201032,Элкомкабель,"Провод ПВС 4 х 1,0",м,38,7772.0,56.02
4743,ELC0100131336,Элкомкабель,"Провод ПВС 4 х 1,5",м,31,11550.0,83.78
4744,ELC0100057464,Элкомкабель,"Провод ПВС 4 х 2,5",м,31,6983.0,135.87
4741,ELC0100131977,Элкомкабель,"Провод ПВС 4 х 0,75",м,31,850.0,44.78
4749,ELC0100168407,Элкомкабель,"Провод ПВС 5 х 0,75",м,20,10550.0,55.2
4750,ELC0100147390,Элкомкабель,Провод ПВС 5х1 (4х1+1х1),м,4,,46.75
622,ELC0000508968,Элкомкабель,Кабель КГ 5х 4,м,30,,283.57
33376,ELC0100200842,Элкомкабель,"Провод ПВС 3 х 1,5",м,10,,57.68
43377,ELC0100080104,Элкомкабель,Кабель КПСЭнг(А)-FRHF 2 х2х 1,м,20,5200.0,78.02
42557,ELC0100153869,Элкомкабель,"Кабель КПСнг(А)- FRLS 1 х2х 0,50",м,20,31300.0,20.39
42564,ELC0100056009,Элкомкабель,"Кабель КПСнг(А)- FRLS 2 х2х 0,50",м,80,400.0,38.52
64866,ELC0100182830,Элкомкабель,"Кабель МКЭШнг(А)-LS 3 х 0,75",м,95,64946.0,72.91
30027,EXPERt00000058053,Элкомкабель,Провод СИП-4 4х 16,м,1054,4457.0,105.92
41021,ELC0100139028,Элкомкабель,"Кабель КПСВВ 1 х2х 0,75",м,200,,2084.94
41026,ELC0100212861,Элкомкабель,"Кабель КПСВВ 2 х2х 0,75",м,210,,43.6
366759,117963,Tech-KREP,"Анкерный болт (HBM) 10х60 (50 шт.) - накл. ( 1,62 кг)",шт,545,,730.94
132001,LV510300,Schneider electric,Авт. Выкл. Easypact Cvs 100B 25Ка 3P Tm16D Schneider Electric,шт,5,,14520.0
76407,A9K24106,Schneider electric,АВТ. ВЫКЛ.iK60 1П 6A C,шт,1,,257.1
77220,77220,Schneider electric,АВТ. ВЫКЛ.iC60N 3П 32A C,шт,2,,0.0
76770,A9S60232,Schneider electric,ВЫКЛЮЧАТЕЛЬ НАГРУЗКИ iSW 2П 32A,шт,5,,918.62
75859,A9E18031,Schneider electric,Кнопка Управления Ipb Красная 1Нз Schneider Electric,шт,6,,2490.0
75864,A9E18036,Schneider electric,Кнопка Управления Ipb 1Но Серая+Зеленый Индикатор Schneider Electric,шт,6,,4140.0
76065,A9F79225,Schneider electric,Выключатель Автоматический Двухполюсный Ic60N 25А C 6Ка Schneider Electric,шт,3,,3852.0
77215,A9F79132,Schneider electric,Выключатель Автоматический Однополюсный Ic60N 32А C 6Ка Schneider Electric,шт,9,14.0,1350.0
76002,A9F88140,Schneider electric,Выключатель Автоматический Однополюсный Ic60H 40А B 10Ка Schneider Electric,шт,2,,8700.0
76021,A9F89116,Schneider electric,Выключатель Автоматический Однополюсный Ic60H 16А C 10Ка Schneider Electric,шт,3,,4608.0
75393,A9R21425,Schneider electric,Выключатель Дифференциальный (Узо) Ild 4П 25А 30Ма Тип A Schneider Electric,шт,1,,16080.0
75462,A9R41225,Schneider electric,Выключатель Дифференциальный (Узо) Ild 2П 25А 30Ма Тип Ac Schneider Electric,шт,4,,8460.0
75086,A9F79350,Schneider electric,Выключатель Автоматический Трехполюсный Ic60N 50А C 6Ка Schneider Electric,шт,2,,6840.0
139424,NSYSPF6100,Schneider electric,Пер. И Задн. Панели Цоколя 600X100 Schneider Electric,шт,1,,15960.0
56481,56481,Schneider electric,"08726 Цоколь 100мм щ.650мм, г.400мм",шт,1,,20460.0
45113,45113,Schneider electric,Schneider Electric GVAD Контакт авар. откл. НО+доп. контакт НЗ для GV2,шт,6,,486.89
56889,A9N19665,Schneider electric,Выключатель Автоматический Дифференциальный Dpn N Vigi 6Ка 16A C 30Ма Ac Schneider Electric,шт,2,,6217.2
319585,LV429676,Schneider electric,3П3Т Авт. Выкл. Tm25D Nsx100H Schneider Electric,шт,1,,56550.0
449200,5033870,,Светильник светодиодный ДВО-6002 Призма 36Вт 6500К IP40 230В 595х595х19 рассеив. V2 негорючий; панел,шт,9,,865.2
258362,1005550307,ЭЛЕКТРОМЕХАНИКА,"Светильник НСП 02-100-001 ""Желудь Ф"" IP65 корпус карболит Элетех 1005550307",шт,1,783.0,358.8
455701,Б0035326,,Светильник переносной WL-5m с выключателем 5м Эра Б0035326,шт,1,29.0,645.0
369141,61150,Navigator,Лампа светодиодная OLL LED ОНЛАЙТ 61 150 OLL-A60-15-230-4K-E27,шт,2,,122.2
485531,AMPHTC16GREY,ЭЛЕКТРОМЕХАНИКА,"Кабельный ввод мембранный HTC-16 (мультифланец) 1xD40, 15xD20, IP54, серый Электромеханика",шт,20,,1280.0
485532,AMPHTC17GREY,ЭЛЕКТРОМЕХАНИКА,"Кабельный ввод мембранный HTC-17 (мультифланец) 9х18-30/10-14, 4х10-15, 4х5-10, IP65, серый",шт,3,,1280.0
485534,AMPHTC50GREY,ЭЛЕКТРОМЕХАНИКА,"Кабельный ввод мембранный HTC-50 (мультифланец) 49x7-13, 1x15-25, IP65, серый Электромеханика",шт,11,,1440.0
485535,AMPHTB10GREY,ЭЛЕКТРОМЕХАНИКА,"Кабельный ввод мембранный HTB-10 (мультифланец) 2x12-21, 2x8-15, 6x5-8, IP55 серый Электромеханика",шт,8,,1070.0
485536,AMPHTX23GREY,Ampliversal,"Кабельный ввод мембранный HTX-23 1х33-48/18-15,2х25-40/16-10,8х18-30/10-14,4х10-14/5-10/3,5-5,IP65",шт,10,,2460.0
485533,AMPHTC25GREY,ЭЛЕКТРОМЕХАНИКА,"Кабельный ввод мембранный HTC-25 (мультифланец) 1х20-26/12-15, 16х8-14/7-10, 4х5-7, IP65(IP55),серый",шт,13,,1210.0
485530,AMPHTC3GREY,ЭЛЕКТРОМЕХАНИКА,"Кабельный ввод мембранный HTC-3 (мультифланец) 2х24-54, 1х30-59, 3х6-14, IP65 (IP55) Электромеханика",шт,26,,1280.0
485529,AMPHTC0GREY,ЭЛЕКТРОМЕХАНИКА,Кабельный ввод мембранный HTC-0 Фланец покрывающий (мультифланец) Электромеханика,шт,39,,960.0
479743,AMPHTC35GREY,ЭЛЕКТРОМЕХАНИКА,"Кабельный ввод мембранный HTC-35 (мультифланец) 1х17-32, 2х12-18, 16х10-14, 12х7-12, IP65, серый",шт,5,,1310.0
480930,IF0-80,Elvert,Плавкая вставка IF-0 80А ELVERT,шт,6,344.0,160.55
480929,IF0-63,Elvert,Плавкая вставка IF-0 63А ELVERT,шт,6,8.0,160.55
480925,PPN33-00-80,Engard,Плавкая вставка ППН-33 габарит 00 80А,шт,6,105.0,148.47
480746,E2K1B-40,Elvert,Силовой автоматический выключатель E2K-1B 40TMR 3P 22кА ELVERT,шт,6,,2073.86
480747,E2K1B-50,Elvert,Силовой автоматический выключатель E2K-1B 50TMR 3P 22кА ELVERT,шт,6,416.0,2073.86
480702,VA88-31S-32,Engard,Силовой автоматический выключатель ВА88-31 32TMR 3P 35кА,шт,4,100.0,2257.38
480706,VA88-31S-80,Engard,Силовой автоматический выключатель ВА88-31 80TMR 3P 35кА,шт,4,,2229.09
480475,VA47100-3C-80,Engard,Автоматический выключатель ВА47-100 3р C80 10кА,шт,4,573.0,1411.94
480311,Z4061C-02,Elvert,"Автоматический выключатель Z406 1Р C2 4,5кА ELVERT",шт,3,,115.84
480240,VA4729-3С-32,Engard,"Автоматический выключатель ВА47-29 3р C32 4,5кА",шт,1,,265.91
480236,VA4729-3С-10,Engard,"Автоматический выключатель ВА47-29 3р C10 4,5кА",шт,24,,248.71
481837,TR3-40,Elvert,Реле тепловое TR3 30-40A,шт,4,20.0,960.73
482626,IF0-100,Elvert,Плавкая вставка IF-0 100А ELVERT,шт,3,,400.0
151551,SQ2801-0201,TDM,"Ретро провод ""Эко"" 2х1,5 витой ГОСТ белый (20м) TDM",м,80,1400.0,79.16
151558,SQ2801-0102,TDM,"Ретро провод ""Эко"" 2х2,5 витой ГОСТ белый (50м) TDM",м,330,3650.0,114.21
151563,SQ2801-0203,TDM,"Ретро провод ""Эко"" 3х1,5 витой ГОСТ белый (20м) TDM",м,30,620.0,118.6
151564,SQ2801-0103,TDM,"Ретро провод ""Эко"" 3х1,5 витой ГОСТ белый (50м) TDM",м,550,2900.0,109.98
151569,SQ2801-0204,TDM,"Ретро провод ""Эко"" 3х2,5 витой ГОСТ белый (20м) TDM",м,20,580.0,188.04
151570,SQ2801-0104,TDM,"Ретро провод ""Эко"" 3х2,5 витой ГОСТ белый (50м) TDM",м,250,1950.0,171.32
151549,SQ2801-0211,TDM,"Ретро провод ""Эко"" 2х1,5 витой ГОСТ бежевый (20м) TDM",м,40,980.0,79.16
151550,SQ2801-0111,TDM,"Ретро провод ""Эко"" 2х1,5 витой ГОСТ бежевый (50м) TDM",м,260,9500.0,73.39
151555,SQ2801-0212,TDM,"Ретро провод ""Эко"" 2х2,5 витой ГОСТ бежевый (20м) TDM",м,170,1200.0,123.8
151556,SQ2801-0112,TDM,"Ретро провод ""Эко"" 2х2,5 витой ГОСТ бежевый (50м) TDM",м,200,6400.0,114.21
151561,SQ2801-0213,TDM,"Ретро провод ""Эко"" 3х1,5 витой ГОСТ бежевый (20м) TDM",м,120,880.0,118.6
151562,SQ2801-0113,TDM,"Ретро провод ""Эко"" 3х1,5 витой ГОСТ бежевый (50м) TDM",м,150,4450.0,109.98
151567,SQ2801-0214,TDM,"Ретро провод ""Эко"" 3х2,5 витой ГОСТ бежевый (20м) TDM",м,200,460.0,188.04
151568,SQ2801-0114,TDM,"Ретро провод ""Эко"" 3х2,5 витой ГОСТ бежевый (50м) TDM",м,610,2400.0,171.32
151553,SQ2801-0221,TDM,"Ретро провод ""Эко"" 2х1,5 витой ГОСТ коричневый (20м) TDM",м,80,1700.0,79.16
151554,SQ2801-0121,TDM,"Ретро провод ""Эко"" 2х1,5 витой ГОСТ коричневый (50м) TDM",м,250,8200.0,73.39
151559,SQ2801-0222,TDM,"Ретро провод ""Эко"" 2х2,5 витой ГОСТ коричневый (20м) TDM",м,140,1000.0,123.8
151560,SQ2801-0122,TDM,"Ретро провод ""Эко"" 2х2,5 витой ГОСТ коричневый (50м) TDM",м,180,5500.0,114.21
151565,SQ2801-0223,TDM,"Ретро провод ""Эко"" 3х1,5 витой ГОСТ коричневый (20м) TDM",м,160,580.0,118.6
151566,SQ2801-0123,TDM,"Ретро провод ""Эко"" 3х1,5 витой ГОСТ коричневый (50м) TDM",м,250,3350.0,109.98
151571,SQ2801-0224,TDM,"Ретро провод ""Эко"" 3х2,5 витой ГОСТ коричневый (20м) TDM",м,33,540.0,188.04
394068,SQ0117-0316,TDM,"Кабель ВВГнг(А)-LS 5х16 ок(N, PE)-0,66 ГОСТ TDM",м,228,,1076.6
2410,SQ0124-0737,TDM,Провод ПуГВ / ПВ 3 6 ж/з,м,163,,79.33
395579,SQ2801-0231,TDM,"Ретро провод ""Эко"" 2х1,5 витой ГОСТ черный (20м) TDM",м,40,260.0,79.16
395575,SQ2801-0131,TDM,"Ретро провод ""Эко"" 2х1,5 витой ГОСТ черный (50м) TDM",м,320,5650.0,73.39
395580,SQ2801-0232,TDM,"Ретро провод ""Эко"" 2х2,5 витой ГОСТ черный (20м) TDM",м,70,440.0,123.8
